"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_plot","Significance","Assay","CellTypeDeep","Comparison"
1.42673410629844e-65,1.42237976201097,0.833,0.47,4.18033093145443e-63,"Zfp64",4.18033093145443e-63,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.05318105750632e-45,1.1815924330266,0.653,0.292,2.06658204984935e-42,"Rfx2",2.06658204984935e-42,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.46555253919033e-40,1.02931093990357,0.525,0.165,7.22406893982766e-38,"Zfp654",7.22406893982766e-38,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.06071693555834e-39,1.06696811186622,0.623,0.297,2.36179006211859e-36,"Hsf1",2.36179006211859e-36,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.47613139682579e-34,1.00191426098948,0.594,0.304,1.31150649926996e-31,"Snd1",1.31150649926996e-31,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.67725819992498e-32,1.02088706644545,0.619,0.285,1.07743665257802e-29,"Bcl11a",1.07743665257802e-29,"Up","AUC","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.52761892764696e-58,1.86247603603814,0.881,0.411,2.20559234580056e-55,"Patz1",2.20559234580056e-55,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
1.70853019184863e-55,1.37036899462256,1,0.956,5.00599346211649e-53,"Hoxa10",5.00599346211649e-53,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
2.38159625575354e-55,1.3496494200261,0.99,0.865,6.97807702935788e-53,"Atf2",6.97807702935788e-53,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
1.74666339038213e-33,1.78531666256863,0.716,0.269,5.11772373381964e-31,"Crebzf",5.11772373381964e-31,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
4.14786399065775e-31,1.09162900522905,0.969,0.952,1.21532414926272e-28,"Atf5",1.21532414926272e-28,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
1.78436863150639e-21,1.08201936412402,0.933,0.806,5.22820009031371e-19,"Tcf21",5.22820009031371e-19,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
9.79584305485459e-07,1.04976649643904,0.639,0.534,0.00028701820150723,"Sox4",0.00028701820150723,"Up","AUC","Decidua Early","E19.5Semi-AllovsE12.5Semi-Allo"
1.00994976980628e-07,1.04592596889244,0.613,0.448,2.95915282553239e-05,"Mlx",2.95915282553239e-05,"Up","AUC","Decidua Early","E19.5Semi-AllovsE19.5Syn"
7.98704309482923e-213,1.69017058774302,1,0.965,2.34020362678497e-210,"Atf2",2.34020362678497e-210,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
3.88395305025147e-189,2.43256785382339,0.947,0.391,1.13799824372368e-186,"Patz1",1.13799824372368e-186,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
1.26715100263219e-114,1.09338879655842,0.993,0.835,3.7127524377123e-112,"Zfp507",3.7127524377123e-112,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
2.67271956917725e-48,1.41854782226141,0.651,0.304,7.83106833768935e-46,"Snd1",7.83106833768935e-46,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
1.40302896798473e-41,1.19421182151439,0.638,0.292,4.11087487619527e-39,"Rfx2",4.11087487619527e-39,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
5.28534310159295e-40,1.13254921334964,0.722,0.369,1.54860552876673e-37,"Zbtb16",1.54860552876673e-37,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
1.40191063944998e-39,1.14853975967433,0.627,0.297,4.10759817358844e-37,"Hsf1",4.10759817358844e-37,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
1.43045594518225e-30,1.04613225583003,0.684,0.394,4.191235919384e-28,"Elf2",4.191235919384e-28,"Up","AUC","Decidua Early","E19.5SynvsE12.5Syn"
2.51699940526687e-20,-1.35354145762301,1,0.983,7.37480825743192e-18,"Tead4",7.37480825743192e-18,"Down","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
1.92298073959565e-16,1.34277079279367,0.937,0.638,5.63433356701525e-14,"Ctcf",5.63433356701525e-14,"Up","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
3.76560128457441e-13,-1.06159085880596,0.874,0.948,1.1033211763803e-10,"Hoxa10",1.1033211763803e-10,"Down","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
2.8975814812185e-11,-1.18085608340949,0.379,0.802,8.4899137399702e-09,"Crebzf",8.4899137399702e-09,"Down","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
6.87689873998913e-08,1.28786043772171,0.842,0.621,2.01493133081682e-05,"Sox17",2.01493133081682e-05,"Up","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
7.01605852879168e-08,-1.09505534404739,0.358,0.716,2.05570514893596e-05,"Hand2",2.05570514893596e-05,"Down","AUC","Decidua Late","E12.5Semi-AllovsE12.5Syn"
3.65110016520623e-10,1.53436827474886,0.931,0.526,1.06977234840543e-07,"Patz1",1.06977234840543e-07,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
7.26727306449028e-09,1.17989182540705,1,0.874,2.12931100789565e-06,"Atf2",2.12931100789565e-06,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
5.1788028451422e-08,1.5855998531427,1,0.874,1.51738923362666e-05,"Hoxa10",1.51738923362666e-05,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
8.33720751957977e-07,1.52731973194948,0.931,0.684,0.00024428018032368,"Zbtb18",0.00024428018032368,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
1.29340583025364e-06,1.28071514080129,1,0.937,0.00037896790826431,"Fosl1",0.00037896790826431,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
1.67755750044827e-06,1.73165751358893,0.517,0.084,0.00049152434763134,"Nr1d2",0.00049152434763134,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
3.48621820068128e-06,2.31140113278776,0.552,0.147,0.00102146193279962,"Gmeb1",0.00102146193279962,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
6.66324236675047e-06,1.55386654411877,0.897,0.758,0.00195233001345789,"Zfp639",0.00195233001345789,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
7.22866896884781e-06,1.6772376017297,0.862,0.379,0.00211800000787241,"Crebzf",0.00211800000787241,"Up","AUC","Decidua Late","E19.5Semi-AllovsE12.5Semi-Allo"
4.31811183123452e-06,2.3362676967169,0.517,0.169,0.00126520676655172,"Nr1d2",0.00126520676655172,"Up","AUC","Decidua Late","E19.5Semi-AllovsE19.5Syn"
6.27714486078604e-45,1.45830229542875,1,0.983,1.83920344421031e-42,"Atf2",1.83920344421031e-42,"Up","AUC","Decidua Late","E19.5SynvsE12.5Syn"
1.70538891539094e-36,1.54575957800937,0.981,0.491,4.99678952209544e-34,"Patz1",4.99678952209544e-34,"Up","AUC","Decidua Late","E19.5SynvsE12.5Syn"
1.04413987508576e-22,1.02590345297007,0.918,0.56,3.05932983400126e-20,"Tcf21",3.05932983400126e-20,"Up","AUC","Decidua Late","E19.5SynvsE12.5Syn"
6.72249940601499e-16,1.25669210316701,0.787,0.431,1.96969232596239e-13,"Snd1",1.96969232596239e-13,"Up","AUC","Decidua Late","E19.5SynvsE12.5Syn"
2.47970660915896e-11,1.06115160028661,0.483,0.095,7.26554036483576e-09,"Gmeb1",7.26554036483576e-09,"Up","AUC","Decidua Late","E19.5SynvsE12.5Syn"
2.86012311330972e-56,-1.02802357260739,1,1,8.38016072199748e-54,"Erg",8.38016072199748e-54,"Down","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
2.99106528855168e-42,1.14833776955718,1,0.969,8.76382129545641e-40,"Tbp",8.76382129545641e-40,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
4.55121341159017e-32,-1.36023850238204,0.596,0.957,1.33350552959592e-29,"Smad1",1.33350552959592e-29,"Down","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
5.62412515023563e-26,1.32683749438543,0.93,0.571,1.64786866901904e-23,"Zfp507",1.64786866901904e-23,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.75439475157981e-21,-1.17242952862976,0.772,0.957,5.14037662212883e-19,"Zfp46",5.14037662212883e-19,"Down","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.04768500196072e-20,1.35284712335813,0.643,0.197,3.06971705574492e-18,"Sp2",3.06971705574492e-18,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.23009949714738e-20,-1.32059564630279,0.667,0.902,3.60419152664182e-18,"Tcf4",3.60419152664182e-18,"Down","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
4.15973831035098e-20,1.76484329419177,0.509,0.114,1.21880332493284e-17,"Snd1",1.21880332493284e-17,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.46172422180517e-17,1.09072080223529,0.573,0.154,4.28285196988915e-15,"Hsf1",4.28285196988915e-15,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.67934609882018e-17,1.04371420871984,0.602,0.15,4.92048406954312e-15,"Rfx2",4.92048406954312e-15,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
3.72761182202104e-17,1.27368789682095,0.556,0.138,1.09219026385216e-14,"Prdm1",1.09219026385216e-14,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
5.40986933417687e-17,1.21422062475206,0.591,0.177,1.58509171491382e-14,"Zbtb18",1.58509171491382e-14,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.15622000977882e-15,1.10328298982056,0.842,0.512,3.38772462865194e-13,"Zfp64",3.38772462865194e-13,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.65967461472096e-15,1.13932542501758,0.485,0.11,4.86284662113241e-13,"Zfp654",4.86284662113241e-13,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
8.66407317281971e-11,1.02231420822785,0.38,0.102,2.53857343963617e-08,"Zbtb40",2.53857343963617e-08,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
1.61580814805405e-08,1.14795015314649,0.55,0.311,4.73431787379838e-06,"Zfp37",4.73431787379838e-06,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
4.85396824978628e-07,1.00599588243,0.649,0.555,0.00014222126971873,"Usf1",0.00014222126971873,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
3.78045104859642e-06,1.45840206522052,0.386,0.22,0.00110767215723875,"Rfxank",0.00110767215723875,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
4.16408485292093e-06,1.12159216586117,0.404,0.224,0.00122007686190583,"Mlx",0.00122007686190583,"Up","AUC","Endothelial Cells","E12.5Semi-AllovsE12.5Syn"
6.57572942599358e-37,1.16895512585526,1,1,1.92668872181612e-34,"Fosb",1.92668872181612e-34,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.78041168916269e-34,1.03087930320555,1,1,5.21660624924667e-32,"Plagl1",5.21660624924667e-32,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.36555284154015e-34,2.90574194625263,1,0.772,6.93106982571263e-32,"Zfp46",6.93106982571263e-32,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.66407395016012e-34,1.84923879098321,1,1,1.65957366739691e-31,"Erg",1.65957366739691e-31,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
8.61264231848485e-34,-1.13782822555209,0.884,1,2.52350419931606e-31,"Tbp",2.52350419931606e-31,"Down","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.40893540471207e-33,1.75577160656445,1,1,9.98818073580636e-31,"Nfib",9.98818073580636e-31,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.18532564169691e-32,1.42754630538044,1,1,6.40300413017195e-30,"Nr3c1",6.40300413017195e-30,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.28016652722694e-32,1.65443884332435,1,1,6.68088792477495e-30,"Zbtb20",6.68088792477495e-30,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.02004304345415e-31,1.75855816507641,1,1,2.98872611732066e-29,"Klf7",2.98872611732066e-29,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.00733495376453e-30,1.28852900957302,1,1,2.95149141453008e-28,"Nfkb1",2.95149141453008e-28,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.04976755600925e-30,1.14862397329499,1,1,3.0758189391071e-28,"Ets1",3.0758189391071e-28,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.92545078455908e-29,1.62895729444179,1,0.994,5.64157079875812e-27,"Zeb1",5.64157079875812e-27,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.90325954229724e-28,1.13137478016512,1,1,5.57655045893092e-26,"Cebpd",5.57655045893092e-26,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.24737848081614e-27,1.3044066904264,1,1,3.65481894879128e-25,"Glis1",3.65481894879128e-25,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.30785704709238e-26,1.14975894001824,1,1,3.83202114798066e-24,"Foxo1",3.83202114798066e-24,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
6.8398067534008e-26,1.0642423630267,1,1,2.00406337874643e-23,"Bach2",2.00406337874643e-23,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.65986619479905e-26,1.14585303729256,1,1,2.24434079507612e-23,"Etv6",2.24434079507612e-23,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.19496658145551e-23,1.13646376437239,1,0.994,3.50125208366464e-21,"Nfatc1",3.50125208366464e-21,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.5370987946398e-23,1.03541673492068,1,1,4.50369946829461e-21,"Ebf1",4.50369946829461e-21,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.60645193208782e-22,1.24385558020345,1,1,1.05669041610173e-19,"Zfp423",1.05669041610173e-19,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.66993007319367e-21,1.86034831512962,0.919,0.596,4.89289511445746e-19,"Smad1",4.89289511445746e-19,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.58998019986241e-21,1.02012134696379,1,1,7.58864198559687e-19,"Tcf7l1",7.58864198559687e-19,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
6.30705187640827e-21,1.06806626182951,1,0.977,1.84796619978762e-18,"Creb3l2",1.84796619978762e-18,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.60216089852727e-20,-1.31987894896742,0.628,0.947,2.22743314326849e-17,"Ctcf",2.22743314326849e-17,"Down","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.38972052091692e-18,1.36592696929248,0.988,0.906,4.07188112628659e-16,"Nfia",4.07188112628659e-16,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.57064622482029e-18,1.10457410607455,1,1,4.60199343872344e-16,"Zfp704",4.60199343872344e-16,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.58314056487589e-18,1.08689559684957,1,1,4.63860185508636e-16,"Foxp1",4.63860185508636e-16,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.02162164788313e-18,1.64212240134045,0.919,0.667,8.85335142829758e-16,"Tcf4",8.85335142829758e-16,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.5833030713683e-17,1.16020363018062,1,0.836,1.34290779991091e-14,"Atf2",1.34290779991091e-14,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.17755445327485e-17,1.04512445288534,1,0.982,1.51702345480953e-14,"Rbfox2",1.51702345480953e-14,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.75326863535731e-16,1.55071462575531,0.953,0.696,2.27170771015969e-13,"Zbtb16",2.27170771015969e-13,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.0611736352251e-15,1.60271513079095,0.779,0.444,3.10923875120955e-13,"Patz1",3.10923875120955e-13,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.67480844651926e-13,-1.06292860722407,0.384,0.778,1.07671887483014e-10,"Aebp2",1.07671887483014e-10,"Down","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
6.83322585779669e-13,1.15603617507201,0.942,0.784,2.00213517633443e-10,"Pax8",2.00213517633443e-10,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.7226326220369e-11,1.00143059944037,0.988,0.977,5.04731358256811e-09,"Rarb",5.04731358256811e-09,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.34382065784667e-10,1.16355771262028,0.942,0.789,6.86739452749075e-08,"Smad3",6.86739452749075e-08,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.13106122123493e-09,1.08866330788418,0.884,0.719,3.31400937821834e-07,"Sox4",3.31400937821834e-07,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.17007653882461e-08,1.8367611737504,0.349,0.07,3.4283242587561e-06,"Hand2",3.4283242587561e-06,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.46629421496913e-08,1.0540611183601,0.86,0.649,7.22624204985956e-06,"Cux1",7.22624204985956e-06,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.3821576194145e-20,1.03312796948839,1,1,4.04972182488448e-18,"Erg",4.04972182488448e-18,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE19.5Syn"
2.7503615681563e-19,1.0625560214007,1,0.997,8.05855939469797e-17,"Zeb1",8.05855939469797e-17,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE19.5Syn"
1.15234803468737e-18,1.05096020395866,1,1,3.37637974163399e-16,"Klf7",3.37637974163399e-16,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE19.5Syn"
2.85826934594895e-17,1.30988763831213,1,0.864,8.37472918363043e-15,"Zfp46",8.37472918363043e-15,"Up","AUC","Endothelial Cells","E19.5Semi-AllovsE19.5Syn"
7.3393046859904e-87,2.05961078530446,0.997,0.866,2.15041627299519e-84,"Atf2",2.15041627299519e-84,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
4.11472118179142e-75,1.6546319402312,0.987,0.571,1.20561330626489e-72,"Zfp507",1.20561330626489e-72,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
2.57659164449795e-67,2.47497736494088,0.909,0.291,7.54941351837901e-65,"Patz1",7.54941351837901e-65,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
9.46254035646804e-23,1.66899833702385,0.497,0.114,2.77252432444514e-20,"Snd1",2.77252432444514e-20,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
6.27926463896904e-20,1.07346303631849,0.831,0.48,1.83982453921793e-17,"Zbtb16",1.83982453921793e-17,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
4.11769503101086e-14,1.02320475482322,0.461,0.138,1.20648464408618e-11,"Prdm1",1.20648464408618e-11,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
8.98988691118484e-12,-1.14691797378334,0.263,0.551,2.63403686497716e-09,"Grhl2",2.63403686497716e-09,"Down","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
2.97126777835781e-06,1.20952383671598,0.344,0.185,0.00087058145905884,"Hic1",0.00087058145905884,"Up","AUC","Endothelial Cells","E19.5SynvsE12.5Syn"
1.89649568484392e-293,-1.03315301089106,1,1,5.55673235659268e-293,"Gfi1b",5.55673235659268e-293,"Down","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
6.06587180714897e-293,-1.02746381617391,0.999,1,1.77730043949465e-293,"Ikzf1",1.77730043949465e-293,"Down","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
8.56651183107262e-262,1.05800973287073,1,1,2.50998796650428e-259,"Cebpb",2.50998796650428e-259,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.95788434983295e-249,2.39331917930076,0.708,0.148,5.73660114501054e-247,"Prdm1",5.73660114501054e-247,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.81171180834059e-242,1.37715004154838,1,0.986,1.11683155984379e-239,"Rara",1.11683155984379e-239,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
8.39795539909587e-228,2.68262858279562,0.68,0.147,2.46060093193509e-225,"Tcf21",2.46060093193509e-225,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
2.13947979714832e-226,2.51652594928824,0.614,0.114,6.26867580564457e-224,"Zkscan6",6.26867580564457e-224,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
6.29307482702664e-202,1.06869414889669,0.991,0.983,1.84387092431881e-199,"Atf2",1.84387092431881e-199,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.09914839177622e-201,2.07736930578022,0.914,0.431,3.22050478790432e-199,"Creb3l2",3.22050478790432e-199,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.26447872181025e-195,2.35811446961942,0.802,0.266,3.70492265490402e-193,"Nfia",3.70492265490402e-193,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.36816162031123e-176,1.78247124415735,0.809,0.286,4.00871354751191e-174,"Zbtb16",4.00871354751191e-174,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
4.3802227020285e-164,-1.04173758696857,0.993,0.999,1.28340525169435e-161,"Foxm1",1.28340525169435e-161,"Down","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
9.72279932300946e-144,1.51915819574068,0.82,0.356,2.84878020164177e-141,"Snd1",2.84878020164177e-141,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
7.03306008886048e-137,1.29238499381591,0.663,0.193,2.06068660603612e-134,"Egr2",2.06068660603612e-134,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
2.78043284734351e-135,1.56096467528397,0.972,0.747,8.14666824271648e-133,"Nfatc1",8.14666824271648e-133,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
2.30016051423634e-125,1.46590198326308,0.589,0.157,6.73947030671248e-123,"Nfatc2",6.73947030671248e-123,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
9.84125280524526e-111,1.29383964750112,0.823,0.364,2.88348707193686e-108,"Hsf1",2.88348707193686e-108,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.48614287642672e-106,1.13257201293811,0.972,0.835,1.02143986279303e-103,"Rxra",1.02143986279303e-103,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.87825445124314e-94,1.09669522818791,0.92,0.807,5.5032855421424e-92,"Zfp42",5.5032855421424e-92,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
8.04658515726147e-87,1.62164362019874,0.44,0.125,2.35764945107761e-84,"Hand1",2.35764945107761e-84,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
6.3621717448424e-81,1.05966173571779,0.978,0.853,1.86411632123882e-78,"Crem",1.86411632123882e-78,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.30396814416354e-78,1.3547592484808,0.592,0.228,9.68062666239916e-76,"Hoxa10",9.68062666239916e-76,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.73606799628804e-78,1.13591776402225,0.954,0.741,1.09466792291239e-75,"Gata4",1.09466792291239e-75,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.73544703296672e-69,1.08443771105807,0.858,0.477,1.09448598065925e-66,"Pax8",1.09448598065925e-66,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.35357371360927e-68,1.21857090995521,0.957,0.781,3.96597098087516e-66,"Myb",3.96597098087516e-66,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
4.71300122574671e-58,1.12603824303272,0.894,0.645,1.38090935914379e-55,"Zfp64",1.38090935914379e-55,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
5.8377115151857e-50,1.15609381381526,0.779,0.519,1.71044947394941e-47,"Sox17",1.71044947394941e-47,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
6.07376302184522e-45,1.16141337524635,0.672,0.474,1.77961256540065e-42,"Cebpg",1.77961256540065e-42,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.35946500192392e-39,1.51123719696655,0.349,0.143,3.98323245563709e-37,"Gata6",3.98323245563709e-37,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
7.89176186205338e-23,1.27504273571691,0.565,0.481,2.31228622558164e-20,"Smad3",2.31228622558164e-20,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
3.57794306012088e-10,1.18555211191628,0.389,0.33,1.04833731661542e-07,"E2f6",1.04833731661542e-07,"Up","AUC","Erythroid Cells (Fetal)","E12.5Semi-AllovsE12.5Syn"
1.61850815654047e-181,1.25052499753743,0.988,0.973,4.74222889866359e-179,"Ctcf",4.74222889866359e-179,"Up","AUC","Erythroid Cells (Fetal)","E19.5SynvsE12.5Syn"
8.36436753918401e-147,1.03108630789204,1,0.983,2.45075968898092e-144,"Atf2",2.45075968898092e-144,"Up","AUC","Erythroid Cells (Fetal)","E19.5SynvsE12.5Syn"
5.935913824761e-54,-1.04358592657938,0.28,0.699,1.73922275065497e-51,"Elf4",1.73922275065497e-51,"Down","AUC","Erythroid Cells (Fetal)","E19.5SynvsE12.5Syn"
